age_policyholder,nclaims,exposure,amount,power,bm,zip
56,0,0.27671232876712326,0.0,40,2,1
54,0,1.0,0.0,44,1,1
40,0,1.0,0.0,37,2,1
55,0,0.6246575342465753,0.0,44,3,1
58,0,1.0,0.0,47,1,2
26,0,1.0,0.0,50,14,3
69,0,1.0,0.0,33,1,2
44,0,0.11232876712328767,0.0,68,7,2
52,0,1.0,0.0,37,1,1
41,0,1.0,0.0,54,1,3
48,0,1.0,0.0,85,4,1
27,0,1.0,0.0,51,2,1
76,0,1.0,0.0,110,2,1
37,2,1.0,13844.0,25,10,2
40,0,1.0,0.0,48,1,3
41,0,1.0,0.0,55,6,3
46,0,0.5616438356164384,0.0,70,1,1
34,0,1.0,0.0,40,10,1
55,0,1.0,0.0,66,6,2
28,0,1.0,0.0,37,2,3
36,0,1.0,0.0,74,6,1
36,1,1.0,2948.0,41,1,1
40,0,1.0,0.0,65,1,3
40,1,1.0,19176.0,50,6,1
35,0,0.6328767123287671,0.0,80,1,1
59,1,0.810958904109589,60147.0,33,12,3
34,0,1.0,0.0,76,2,3
63,0,1.0,0.0,55,6,2
27,0,1.0,0.0,55,1,2
39,0,1.0,0.0,73,9,1
82,0,1.0,0.0,44,12,1
25,0,1.0,0.0,55,3,3
49,0,1.0,0.0,48,1,2
54,0,0.915068493150685,0.0,51,10,2
45,0,1.0,0.0,55,2,3
60,0,1.0,0.0,25,11,1
33,0,1.0,0.0,43,9,3
35,0,1.0,0.0,40,1,3
49,0,1.0,0.0,62,1,2
53,0,1.0,0.0,40,1,1
45,0,1.0,0.0,36,3,1
61,0,1.0,0.0,80,2,3
50,0,1.0,0.0,55,2,1
57,0,1.0,0.0,34,1,1
50,0,0.852054794520548,0.0,81,6,2
46,0,1.0,0.0,32,8,1
44,0,0.7726027397260274,0.0,40,7,3
71,0,1.0,0.0,50,6,2
43,0,0.5068493150684932,0.0,81,2,1
33,0,0.29041095890410956,0.0,40,3,2
61,0,0.24383561643835616,0.0,47,1,3
68,0,1.0,0.0,66,10,1
38,0,1.0,0.0,95,6,2
57,0,1.0,0.0,56,11,1
31,0,1.0,0.0,40,15,2
40,0,1.0,0.0,30,1,3
45,0,1.0,0.0,51,6,2
51,0,1.0,0.0,37,12,3
66,0,1.0,0.0,51,7,2
55,0,1.0,0.0,43,1,2
33,0,0.8328767123287671,0.0,73,8,2
69,0,1.0,0.0,77,2,1
63,0,0.9972602739726028,0.0,48,1,1
57,0,0.6821917808219178,0.0,43,1,1
48,0,1.0,0.0,34,10,3
61,0,1.0,0.0,43,1,1
39,0,1.0,0.0,65,9,2
52,0,1.0,0.0,47,7,2
66,1,1.0,55000.0,21,5,3
34,0,1.0,0.0,47,9,1
46,0,1.0,0.0,44,3,2
43,1,0.7671232876712328,51780.0,47,2,1
46,0,0.36712328767123287,0.0,98,2,3
38,0,1.0,0.0,48,2,3
31,1,1.0,8161.0,83,1,3
36,0,1.0,0.0,73,2,1
81,0,1.0,0.0,55,3,2
53,0,1.0,0.0,50,11,1
58,0,1.0,0.0,66,5,2
58,0,0.4246575342465753,0.0,43,2,2
33,0,1.0,0.0,40,11,1
76,0,1.0,0.0,33,2,3
43,0,1.0,0.0,40,12,1
37,0,0.08493150684931507,0.0,37,6,3
51,0,1.0,0.0,40,2,1
41,0,0.7561643835616438,0.0,110,4,3
41,0,0.8328767123287671,0.0,70,6,1
43,0,1.0,0.0,42,1,2
59,0,1.0,0.0,60,3,1
23,0,1.0,0.0,55,5,2
56,0,0.4684931506849315,0.0,98,10,1
53,1,1.0,5820.0,44,1,3
32,0,1.0,0.0,40,12,1
33,0,1.0,0.0,60,2,1
54,0,1.0,0.0,30,7,2
45,0,1.0,0.0,66,2,1
42,0,1.0,0.0,32,12,2
42,0,1.0,0.0,83,1,3
50,0,1.0,0.0,43,3,2
67,0,1.0,0.0,66,1,3
34,0,0.8328767123287671,0.0,66,1,1
31,0,1.0,0.0,63,9,2
53,0,1.0,0.0,44,1,2
23,0,1.0,0.0,55,2,1
29,0,1.0,0.0,44,12,1
47,0,1.0,0.0,59,11,2
69,0,1.0,0.0,91,4,2
33,0,0.6301369863013698,0.0,34,8,2
31,0,1.0,0.0,47,4,2
59,0,0.27123287671232876,0.0,33,3,2
51,0,1.0,0.0,40,8,1
36,0,1.0,0.0,51,6,2
42,0,0.7835616438356164,0.0,33,1,2
71,0,1.0,0.0,49,7,2
55,0,1.0,0.0,44,7,2
44,0,0.673972602739726,0.0,55,2,3
71,0,1.0,0.0,65,1,1
37,0,1.0,0.0,47,6,2
57,0,1.0,0.0,47,2,2
40,1,1.0,5204.0,66,9,2
29,0,1.0,0.0,60,11,3
39,0,1.0,0.0,47,15,3
59,0,1.0,0.0,102,1,3
49,0,1.0,0.0,68,1,1
54,0,1.0,0.0,33,6,2
53,1,1.0,5850.0,75,1,3
31,1,0.5452054794520548,17340.0,53,7,2
50,0,1.0,0.0,55,5,3
51,0,1.0,0.0,85,2,1
51,0,0.8301369863013699,0.0,40,6,1
51,0,1.0,0.0,77,6,3
59,1,1.0,66213.0,66,1,1
80,1,1.0,57540.0,33,6,3
40,0,0.21643835616438356,0.0,66,1,3
64,0,1.0,0.0,43,1,3
67,0,1.0,0.0,51,5,1
73,0,1.0,0.0,69,1,1
46,0,0.5232876712328767,0.0,35,2,3
25,0,1.0,0.0,44,1,2
32,0,1.0,0.0,55,1,1
34,0,1.0,0.0,55,3,3
46,0,1.0,0.0,40,6,2
48,0,1.0,0.0,55,2,1
60,0,1.0,0.0,43,3,2
30,0,1.0,0.0,39,12,1
43,0,1.0,0.0,66,1,1
49,0,1.0,0.0,37,4,1
41,0,1.0,0.0,40,6,3
23,1,0.4986301369863014,15000.0,55,7,1
72,0,1.0,0.0,42,8,2
48,0,1.0,0.0,90,6,3
46,2,1.0,7362.0,50,2,1
45,0,1.0,0.0,32,6,1
61,0,1.0,0.0,47,1,3
29,0,0.25753424657534246,0.0,147,2,3
44,0,1.0,0.0,50,1,3
66,0,1.0,0.0,43,10,3
58,0,1.0,0.0,51,2,1
26,0,0.3150684931506849,0.0,80,1,1
32,0,0.35342465753424657,0.0,69,1,2
73,0,1.0,0.0,78,11,1
39,0,1.0,0.0,48,2,3
68,0,0.32054794520547947,0.0,78,3,3
44,1,1.0,16285.0,40,10,3
58,0,1.0,0.0,66,10,1
75,0,0.8493150684931506,0.0,40,1,2
36,0,1.0,0.0,55,1,2
45,0,1.0,0.0,40,9,3
49,0,0.08493150684931507,0.0,40,1,2
53,0,1.0,0.0,106,11,1
56,1,0.8465753424657534,91854.0,50,10,2
64,0,0.8383561643835616,0.0,43,6,1
33,1,1.0,108165.0,65,2,3
40,0,1.0,0.0,98,5,1
81,0,1.0,0.0,33,1,3
51,1,0.9643835616438357,55000.0,82,1,2
24,0,1.0,0.0,72,8,1
35,0,0.4136986301369863,0.0,47,8,1
49,0,1.0,0.0,66,11,2
32,0,1.0,0.0,52,12,1
24,0,0.16164383561643836,0.0,25,10,2
43,0,1.0,0.0,65,1,2
26,0,1.0,0.0,50,11,2
29,0,1.0,0.0,51,3,1
66,0,1.0,0.0,66,1,2
82,0,1.0,0.0,29,4,1
67,0,1.0,0.0,68,1,1
40,0,1.0,0.0,40,5,3
64,0,1.0,0.0,57,1,1
54,0,1.0,0.0,57,2,1
44,0,1.0,0.0,40,1,1
29,0,1.0,0.0,60,12,1
59,0,1.0,0.0,55,1,2
45,0,1.0,0.0,44,2,3
63,0,1.0,0.0,51,2,3
52,0,0.12054794520547946,0.0,77,12,3
66,0,1.0,0.0,138,1,2
28,0,0.27945205479452057,0.0,60,6,3
61,1,1.0,2841.0,44,1,3
52,0,1.0,0.0,62,9,2
57,0,1.0,0.0,55,1,2
37,0,1.0,0.0,61,10,1
42,0,1.0,0.0,48,1,1
51,0,0.5452054794520548,0.0,81,1,1
29,0,1.0,0.0,40,12,1
37,0,0.873972602739726,0.0,72,1,1
58,0,0.3589041095890411,0.0,55,1,1
51,0,1.0,0.0,25,6,3
39,0,1.0,0.0,68,12,2
48,1,1.0,6510.0,62,1,2
32,0,0.38904109589041097,0.0,55,6,1
48,0,1.0,0.0,44,1,3
33,0,1.0,0.0,34,3,1
33,0,1.0,0.0,66,2,3
67,2,0.8821917808219178,46224.0,55,1,1
42,0,1.0,0.0,40,1,3
49,1,0.4273972602739726,64362.0,83,5,2
68,0,1.0,0.0,50,12,3
37,0,1.0,0.0,43,1,1
77,0,1.0,0.0,51,6,3
29,0,1.0,0.0,34,7,1
32,0,1.0,0.0,60,10,2
65,0,1.0,0.0,60,7,1
45,0,0.03561643835616438,0.0,49,2,2
38,0,1.0,0.0,70,3,1
45,0,1.0,0.0,66,11,3
50,0,1.0,0.0,74,1,3
41,0,1.0,0.0,92,6,1
50,0,1.0,0.0,92,2,3
57,0,0.39452054794520547,0.0,68,1,2
64,0,1.0,0.0,40,2,1
40,0,1.0,0.0,44,17,1
64,0,1.0,0.0,66,8,2
33,0,1.0,0.0,96,1,1
65,0,1.0,0.0,65,6,1
51,0,1.0,0.0,53,3,1
32,0,1.0,0.0,53,1,3
45,1,1.0,78381.0,40,2,1
39,0,1.0,0.0,53,5,3
80,0,0.6438356164383562,0.0,50,7,2
44,0,1.0,0.0,55,12,1
44,0,1.0,0.0,44,12,2
23,0,0.9013698630136986,0.0,66,10,2
48,0,1.0,0.0,66,12,3
49,1,1.0,77894.0,66,1,2
42,1,1.0,57540.0,40,2,1
43,1,1.0,57540.0,55,5,2
37,0,0.5123287671232877,0.0,57,1,2
36,1,0.4958904109589041,122202.0,55,10,1
66,0,1.0,0.0,26,1,3
58,0,1.0,0.0,33,7,1
35,0,1.0,0.0,44,1,1
51,0,1.0,0.0,66,11,1
45,0,1.0,0.0,46,11,1
28,0,0.16164383561643836,0.0,39,12,1
40,1,1.0,57540.0,66,1,1
44,0,1.0,0.0,55,1,3
71,0,1.0,0.0,44,8,1
40,1,1.0,206844.0,40,1,3
78,1,1.0,5808.0,96,1,3
66,1,1.0,8053.0,54,2,1
26,0,1.0,0.0,40,4,1
54,0,1.0,0.0,47,1,2
26,0,0.4054794520547945,0.0,33,12,3
39,0,1.0,0.0,60,6,1
52,0,1.0,0.0,43,1,3
42,0,1.0,0.0,55,6,1
49,0,1.0,0.0,48,15,2
54,0,0.3315068493150685,0.0,98,11,2
28,1,1.0,121902.0,27,10,2
48,0,1.0,0.0,40,3,3
36,0,1.0,0.0,40,6,2
30,1,0.8657534246575342,173060.0,60,11,3
44,0,0.4054794520547945,0.0,67,3,3
45,0,0.08767123287671233,0.0,66,12,2
36,0,1.0,0.0,66,1,3
66,0,1.0,0.0,51,1,1
35,0,1.0,0.0,70,5,1
78,0,1.0,0.0,51,6,2
72,0,1.0,0.0,40,1,2
73,0,1.0,0.0,59,1,3
60,0,0.915068493150685,0.0,51,2,1
37,0,1.0,0.0,66,2,2
51,0,1.0,0.0,48,1,1
60,0,0.673972602739726,0.0,60,12,2
32,0,1.0,0.0,36,1,1
48,0,1.0,0.0,74,6,3
59,0,1.0,0.0,66,2,2
24,0,0.7835616438356164,0.0,40,2,1
74,0,1.0,0.0,51,1,1
49,0,1.0,0.0,76,2,1
44,0,0.32054794520547947,0.0,40,1,1
37,0,1.0,0.0,46,5,1
36,0,0.4328767123287671,0.0,66,1,3
29,0,1.0,0.0,96,7,3
29,0,0.1643835616438356,0.0,55,2,1
43,0,1.0,0.0,65,11,1
51,0,1.0,0.0,70,1,1
33,0,1.0,0.0,65,15,3
51,0,1.0,0.0,40,12,2
79,0,1.0,0.0,40,6,1
45,0,1.0,0.0,48,11,1
36,0,1.0,0.0,55,2,3
33,0,1.0,0.0,43,9,2
48,0,1.0,0.0,25,12,3
25,0,1.0,0.0,36,2,2
47,0,0.8027397260273973,0.0,83,13,1
51,1,1.0,57540.0,33,9,1
57,0,1.0,0.0,59,3,2
71,0,1.0,0.0,55,10,1
48,0,1.0,0.0,50,2,1
51,0,1.0,0.0,43,1,1
55,0,1.0,0.0,33,1,3
39,0,0.25205479452054796,0.0,55,1,2
61,0,1.0,0.0,44,12,3
66,0,1.0,0.0,50,1,2
75,0,1.0,0.0,94,3,3
59,0,0.5726027397260274,0.0,60,1,1
76,0,1.0,0.0,66,1,3
46,0,0.5041095890410959,0.0,43,1,1
59,0,1.0,0.0,66,2,3
63,0,1.0,0.0,105,12,3
51,0,1.0,0.0,33,2,1
40,0,0.18082191780821918,0.0,55,1,3
77,0,1.0,0.0,55,1,1
50,0,1.0,0.0,55,1,3
39,0,1.0,0.0,70,12,1
51,0,1.0,0.0,66,12,3
21,0,1.0,0.0,44,12,1
38,0,1.0,0.0,51,5,0
52,0,1.0,0.0,42,2,1
48,0,1.0,0.0,36,2,3
24,0,1.0,0.0,74,10,2
53,0,1.0,0.0,40,8,1
37,0,1.0,0.0,220,6,2
55,0,1.0,0.0,81,1,2
45,0,1.0,0.0,53,3,2
40,0,1.0,0.0,33,2,1
36,0,0.7945205479452054,0.0,92,11,1
37,0,1.0,0.0,42,1,2
81,1,1.0,70007.0,47,1,1
53,0,1.0,0.0,53,3,1
52,0,1.0,0.0,47,7,2
46,0,0.2136986301369863,0.0,40,1,1
37,1,1.0,46000.0,62,1,1
62,1,1.0,3328.0,33,8,0
52,0,0.5780821917808219,0.0,44,6,1
60,0,1.0,0.0,34,1,2
33,1,1.0,28684.0,55,1,1
61,1,1.0,6066.0,33,2,3
42,0,0.7890410958904109,0.0,40,5,3
49,0,1.0,0.0,44,3,2
39,0,1.0,0.0,96,3,2
38,0,1.0,0.0,66,2,3
55,0,1.0,0.0,55,1,2
32,0,1.0,0.0,66,5,3
40,1,0.684931506849315,216761.0,110,2,1
55,0,1.0,0.0,65,1,1
28,0,1.0,0.0,42,1,2
60,0,1.0,0.0,44,10,2
28,2,1.0,9117.0,85,1,1
67,0,1.0,0.0,50,1,3
63,0,1.0,0.0,90,6,1
49,3,0.7753424657534247,132839.0,50,10,3
23,0,0.863013698630137,0.0,100,1,3
48,0,0.0027397260273972603,0.0,51,5,1
61,0,1.0,0.0,69,12,1
62,0,0.6657534246575343,0.0,45,1,3
27,0,0.4410958904109589,0.0,44,6,2
34,1,0.8410958904109589,2710.0,34,2,1
65,0,1.0,0.0,44,2,3
71,0,1.0,0.0,66,9,1
39,0,1.0,0.0,60,1,2
36,0,0.31232876712328766,0.0,40,2,1
49,0,1.0,0.0,78,1,1
52,0,0.5287671232876713,0.0,37,1,1
29,0,0.3287671232876712,0.0,39,1,3
33,0,1.0,0.0,55,2,3
48,0,0.6191780821917808,0.0,33,2,1
49,0,1.0,0.0,53,1,1
62,0,0.8958904109589041,0.0,85,2,3
55,0,0.6493150684931507,0.0,40,1,1
28,1,1.0,2625.0,55,6,1
40,1,1.0,186552.0,141,1,1
31,0,1.0,0.0,60,1,3
44,0,1.0,0.0,150,1,2
51,0,1.0,0.0,60,1,3
61,0,0.8410958904109589,0.0,64,1,1
32,0,1.0,0.0,48,1,1
52,0,1.0,0.0,94,1,3
24,0,1.0,0.0,55,5,2
63,0,1.0,0.0,65,1,1
30,0,1.0,0.0,48,12,2
36,0,0.4958904109589041,0.0,83,1,3
48,0,1.0,0.0,83,1,1
37,0,0.1589041095890411,0.0,33,3,3
31,0,1.0,0.0,57,1,1
36,1,1.0,4452.0,64,6,1
45,1,1.0,390000.0,40,6,1
40,1,0.6465753424657534,56481.0,29,6,1
46,0,1.0,0.0,51,1,1
37,0,1.0,0.0,55,11,2
42,0,1.0,0.0,64,1,3
51,0,1.0,0.0,72,11,2
44,0,1.0,0.0,52,11,1
35,0,1.0,0.0,41,10,1
38,0,1.0,0.0,40,1,2
43,0,1.0,0.0,89,2,1
21,0,1.0,0.0,37,7,1
26,0,1.0,0.0,37,5,1
47,0,1.0,0.0,40,2,3
49,0,1.0,0.0,37,2,1
56,0,1.0,0.0,60,13,1
36,0,1.0,0.0,65,1,2
58,0,1.0,0.0,44,12,1
58,0,1.0,0.0,43,5,3
31,0,1.0,0.0,44,2,1
53,1,1.0,5070.0,66,1,1
68,0,1.0,0.0,145,6,3
33,0,1.0,0.0,50,1,3
66,0,1.0,0.0,42,6,1
46,0,1.0,0.0,43,15,1
66,0,1.0,0.0,51,1,2
66,0,1.0,0.0,44,11,1
60,0,1.0,0.0,64,12,2
31,0,1.0,0.0,53,12,1
39,0,1.0,0.0,40,9,1
48,0,1.0,0.0,61,8,3
40,0,1.0,0.0,66,2,1
22,0,1.0,0.0,66,1,3
44,0,0.673972602739726,0.0,55,9,2
40,0,0.2602739726027397,0.0,57,2,3
50,0,1.0,0.0,40,5,1
64,0,1.0,0.0,66,2,3
48,0,1.0,0.0,76,11,1
53,0,1.0,0.0,83,1,1
65,0,1.0,0.0,44,2,1
51,0,1.0,0.0,53,12,2
37,0,0.4876712328767123,0.0,55,12,3
37,0,1.0,0.0,87,9,1
49,0,1.0,0.0,54,2,1
43,0,0.2547945205479452,0.0,33,11,1
40,1,1.0,30575.0,37,2,2
34,1,1.0,6066.0,77,3,2
66,0,1.0,0.0,95,4,1
49,0,1.0,0.0,87,11,1
60,0,1.0,0.0,37,1,2
26,0,1.0,0.0,51,1,1
42,0,1.0,0.0,37,1,3
61,0,0.5068493150684932,0.0,69,1,3
31,0,0.4958904109589041,0.0,75,2,1
43,0,1.0,0.0,55,1,2
27,0,0.15616438356164383,0.0,55,1,2
29,0,1.0,0.0,110,10,1
35,0,0.8328767123287671,0.0,55,1,3
40,1,1.0,40320.0,52,5,3
35,0,1.0,0.0,51,2,2
38,0,0.7753424657534247,0.0,66,1,2
40,0,1.0,0.0,65,11,3
37,0,1.0,0.0,47,2,1
59,0,1.0,0.0,33,11,3
48,0,1.0,0.0,48,2,3
66,0,1.0,0.0,55,1,2
72,0,1.0,0.0,46,2,1
51,0,1.0,0.0,47,8,2
41,0,1.0,0.0,48,3,3
39,0,0.16164383561643836,0.0,40,1,1
76,0,1.0,0.0,68,1,0
42,0,1.0,0.0,35,9,2
34,0,1.0,0.0,51,2,3
46,0,1.0,0.0,66,3,1
65,1,1.0,2607.0,65,1,1
44,0,0.18356164383561643,0.0,55,11,1
43,0,1.0,0.0,69,10,2
25,0,1.0,0.0,55,1,1
55,0,1.0,0.0,40,1,2
48,0,1.0,0.0,54,1,2
34,1,0.4136986301369863,2899.0,66,1,1
50,0,1.0,0.0,78,9,3
27,0,1.0,0.0,66,3,3
47,0,1.0,0.0,87,1,2
64,0,1.0,0.0,66,1,1
83,0,1.0,0.0,65,5,3
31,0,1.0,0.0,44,1,3
62,0,1.0,0.0,98,12,3
30,0,0.2876712328767123,0.0,35,1,3
32,2,1.0,119037.0,66,6,1
27,0,1.0,0.0,55,10,1
28,0,1.0,0.0,39,2,2
51,0,1.0,0.0,91,2,3
53,0,1.0,0.0,62,5,2
43,0,1.0,0.0,51,1,1
47,0,1.0,0.0,77,12,1
29,0,1.0,0.0,50,1,2
29,0,1.0,0.0,40,1,1
49,0,0.4575342465753425,0.0,51,12,3
44,0,1.0,0.0,40,1,1
29,0,1.0,0.0,33,2,1
32,0,1.0,0.0,51,1,2
38,0,1.0,0.0,40,10,3
40,0,1.0,0.0,50,1,0
39,0,0.2356164383561644,0.0,54,1,3
66,0,1.0,0.0,40,1,2
54,0,1.0,0.0,65,1,3
42,0,1.0,0.0,55,1,3
58,1,1.0,78537.0,26,1,2
40,1,1.0,8457.0,39,5,2
72,0,1.0,0.0,43,2,3
28,0,1.0,0.0,33,1,3
58,1,1.0,5850.0,74,9,3
77,0,1.0,0.0,48,1,3
35,0,1.0,0.0,44,5,1
58,0,1.0,0.0,43,8,1
51,0,1.0,0.0,90,11,1
49,0,1.0,0.0,39,11,1
63,0,1.0,0.0,51,15,1
40,0,1.0,0.0,65,1,1
54,0,0.7534246575342466,0.0,55,1,1
34,0,1.0,0.0,44,2,1
46,2,1.0,8673.0,29,8,2
58,0,0.3150684931506849,0.0,66,9,1
45,0,1.0,0.0,43,6,2
34,1,0.5589041095890411,24184.0,40,1,3
49,0,1.0,0.0,55,1,1
52,0,0.5863013698630137,0.0,60,1,1
29,0,0.0410958904109589,0.0,66,8,3
55,0,1.0,0.0,55,5,1
38,0,1.0,0.0,40,1,3
28,0,1.0,0.0,60,1,2
59,0,1.0,0.0,40,1,2
31,0,1.0,0.0,44,2,3
33,0,1.0,0.0,85,1,1
75,0,0.5808219178082191,0.0,38,11,1
71,1,0.8273972602739726,68787.0,55,12,1
55,0,1.0,0.0,44,1,2
27,0,1.0,0.0,63,1,3
51,0,1.0,0.0,55,8,3
30,0,0.6493150684931507,0.0,40,6,1
32,1,1.0,9383.0,34,3,1
59,0,1.0,0.0,40,6,1
31,0,1.0,0.0,39,1,1
69,0,0.8273972602739726,0.0,70,2,1
31,0,0.6712328767123288,0.0,63,1,1
46,0,0.16164383561643836,0.0,51,11,3
43,0,1.0,0.0,50,2,2
82,0,1.0,0.0,55,3,1
40,1,1.0,17793.0,92,2,1
35,0,1.0,0.0,47,2,1
66,0,1.0,0.0,47,2,3
68,0,1.0,0.0,55,2,1
28,0,1.0,0.0,66,1,1
84,0,1.0,0.0,42,1,1
37,0,1.0,0.0,44,1,3
44,0,1.0,0.0,51,1,1
44,0,1.0,0.0,43,7,1
50,1,1.0,89957.0,33,1,2
24,1,0.9698630136986301,2698.0,33,15,3
33,0,1.0,0.0,98,2,2
38,0,1.0,0.0,44,3,2
53,0,0.10136986301369863,0.0,39,1,3
48,0,1.0,0.0,29,9,2
52,0,0.9972602739726028,0.0,84,10,2
60,0,1.0,0.0,62,1,1
27,0,0.18082191780821918,0.0,65,2,1
21,1,1.0,2607.0,45,1,2
38,0,1.0,0.0,51,1,3
27,1,0.8986301369863013,5784.0,90,2,3
36,0,0.9232876712328767,0.0,40,6,2
55,0,1.0,0.0,21,6,3
66,0,0.29041095890410956,0.0,85,4,1
31,1,0.7726027397260274,3430.0,64,11,1
24,0,0.3315068493150685,0.0,66,10,3
64,0,1.0,0.0,54,1,1
33,0,0.0136986301369863,0.0,55,2,3
67,0,1.0,0.0,23,12,1
48,0,1.0,0.0,75,4,1
37,0,1.0,0.0,40,1,3
29,0,1.0,0.0,85,5,2
32,0,1.0,0.0,37,2,2
55,0,1.0,0.0,29,6,2
57,0,1.0,0.0,66,1,2
46,0,0.863013698630137,0.0,51,1,3
21,0,1.0,0.0,21,2,1
57,1,1.0,64362.0,85,9,1
76,0,1.0,0.0,55,2,3
23,1,1.0,5614.0,61,5,1
60,0,1.0,0.0,51,12,2
49,0,1.0,0.0,39,2,3
42,0,1.0,0.0,90,1,1
40,0,1.0,0.0,67,2,3
41,0,1.0,0.0,184,9,2
63,0,1.0,0.0,60,2,1
39,0,0.06575342465753424,0.0,68,1,3
27,0,1.0,0.0,40,12,1
45,0,1.0,0.0,77,5,2
35,0,1.0,0.0,90,8,1
46,0,1.0,0.0,55,1,3
86,0,1.0,0.0,50,10,3
49,0,1.0,0.0,48,1,2
41,0,1.0,0.0,85,12,2
73,0,0.16712328767123288,0.0,57,1,1
40,1,1.0,48708.0,54,1,1
67,0,1.0,0.0,44,1,3
47,0,1.0,0.0,55,6,1
55,0,1.0,0.0,66,1,1
51,0,1.0,0.0,43,3,1
41,1,1.0,3544.0,83,11,2
57,0,1.0,0.0,96,3,1
47,1,1.0,60147.0,33,2,2
33,1,0.7808219178082192,139150.0,220,16,1
60,0,1.0,0.0,51,9,3
68,0,1.0,0.0,66,1,2
65,0,1.0,0.0,47,1,1
70,0,1.0,0.0,40,1,1
32,1,1.0,6066.0,44,2,2
26,0,0.17534246575342466,0.0,48,3,2
33,0,1.0,0.0,55,1,2
33,0,0.7506849315068493,0.0,40,10,1
39,0,0.5972602739726027,0.0,68,1,1
68,0,1.0,0.0,84,3,2
59,0,0.7315068493150685,0.0,30,1,3
27,0,1.0,0.0,59,1,2
46,0,0.16712328767123288,0.0,55,1,2
35,0,1.0,0.0,63,10,1
42,0,1.0,0.0,44,3,1
26,0,0.2465753424657534,0.0,47,1,1
49,1,1.0,2849.0,63,8,1
32,0,0.7698630136986301,0.0,47,8,1
46,0,1.0,0.0,32,9,3
32,0,1.0,0.0,44,2,1
26,0,0.6575342465753424,0.0,60,1,2
56,0,0.07945205479452055,0.0,100,1,3
43,0,0.7479452054794521,0.0,47,1,1
55,1,1.0,8712.0,42,6,2
66,0,1.0,0.0,94,2,1
27,0,1.0,0.0,44,11,1
32,0,1.0,0.0,66,12,1
43,0,1.0,0.0,45,6,1
51,0,1.0,0.0,110,2,3
35,0,1.0,0.0,39,2,1
37,2,1.0,60491.0,65,4,1
46,0,1.0,0.0,55,6,2
34,0,0.5917808219178082,0.0,40,10,1
53,0,1.0,0.0,103,2,3
50,0,1.0,0.0,65,7,3
30,0,0.1917808219178082,0.0,47,11,3
40,0,1.0,0.0,110,1,1
28,0,0.5013698630136987,0.0,32,6,2
49,0,1.0,0.0,48,1,1
34,1,1.0,2607.0,103,1,1
59,1,1.0,6066.0,66,11,1
71,0,1.0,0.0,44,2,3
66,0,1.0,0.0,48,6,1
46,1,1.0,55000.0,66,1,2
37,0,0.8328767123287671,0.0,40,12,2
48,0,1.0,0.0,55,7,1
27,0,1.0,0.0,51,1,3
30,0,1.0,0.0,40,1,3
69,0,1.0,0.0,75,1,2
37,0,1.0,0.0,50,9,1
62,0,0.5150684931506849,0.0,43,3,1
48,0,0.5150684931506849,0.0,40,10,2
50,0,1.0,0.0,44,8,3
35,0,1.0,0.0,54,1,1
58,0,1.0,0.0,37,1,1
25,0,0.2958904109589041,0.0,55,1,2
86,0,1.0,0.0,70,8,3
63,0,1.0,0.0,43,1,1
40,0,1.0,0.0,73,2,1
31,0,1.0,0.0,44,10,1
78,0,1.0,0.0,47,1,1
52,0,1.0,0.0,32,12,3
35,1,1.0,25000.0,66,10,1
53,1,0.4191780821917808,270.0,54,1,3
56,0,1.0,0.0,43,1,2
59,0,1.0,0.0,63,2,3
38,0,1.0,0.0,42,5,1
27,1,1.0,6534.0,82,6,2
62,1,1.0,7500.0,37,10,3
72,1,1.0,77440.0,55,1,2
28,0,1.0,0.0,83,1,3
32,0,1.0,0.0,69,2,2
32,0,1.0,0.0,151,1,2
29,0,1.0,0.0,70,2,2
48,1,1.0,44068.0,51,1,2
44,1,1.0,22741.0,55,2,1
43,0,1.0,0.0,66,2,1
30,0,1.0,0.0,55,16,2
35,0,1.0,0.0,83,3,0
62,0,1.0,0.0,77,2,1
29,0,1.0,0.0,50,1,2
38,0,1.0,0.0,49,10,3
52,0,1.0,0.0,55,1,1
76,0,1.0,0.0,43,5,1
52,0,1.0,0.0,57,14,2
29,0,1.0,0.0,80,12,3
44,0,1.0,0.0,76,1,1
32,3,1.0,95304.0,74,1,2
62,0,1.0,0.0,44,5,3
59,0,0.12602739726027398,0.0,66,9,1
54,0,1.0,0.0,38,11,2
28,0,1.0,0.0,50,2,2
50,0,1.0,0.0,79,5,3
38,0,1.0,0.0,65,15,3
74,0,1.0,0.0,54,2,2
51,0,1.0,0.0,77,1,3
24,0,1.0,0.0,65,10,2
50,0,1.0,0.0,59,7,3
63,0,1.0,0.0,43,2,1
25,0,1.0,0.0,95,2,3
70,0,1.0,0.0,44,7,2
40,0,0.13150684931506848,0.0,60,1,1
61,0,0.42191780821917807,0.0,43,2,3
35,0,1.0,0.0,47,1,1
41,1,0.7068493150684931,6284.0,41,2,2
44,0,1.0,0.0,68,10,1
26,0,1.0,0.0,85,7,2
41,0,1.0,0.0,68,1,2
30,0,0.8712328767123287,0.0,51,2,1
33,0,1.0,0.0,34,7,2
37,0,1.0,0.0,55,11,3
68,0,1.0,0.0,67,10,2
67,0,1.0,0.0,37,1,2
35,0,1.0,0.0,44,9,1
67,0,1.0,0.0,42,1,2
66,0,1.0,0.0,66,1,2
36,0,1.0,0.0,48,1,1
